x	y	clickSelects	xmin	xmax	ymin	ymax
21380	524	21400,500	21355	21405	499	549
21230	374	21250,350	21205	21255	349	399
21330	474	21350,450	21305	21355	449	499
21480	624	21500,600	21455	21505	599	649
21430	574	21450,550	21405	21455	549	599
20980	124	21000,100	20955	21005	99	149
21530	674	21550,650	21505	21555	649	699
21080	174	21100,150	21055	21105	149	199
21130	224	21150,200	21105	21155	199	249
21180	274	21200,250	21155	21205	249	299
21030	124	21050,100	21005	21055	99	149
21230	324	21250,300	21205	21255	299	349
20930	24	20950,0	20905	20955	-1	49
21280	374	21300,350	21255	21305	349	399
21430	524	21450,500	21405	21455	499	549
21530	624	21550,600	21505	21555	599	649
21330	424	21350,400	21305	21355	399	449
21380	474	21400,450	21355	21405	449	499
21480	574	21500,550	21455	21505	549	599
20980	74	21000,50	20955	21005	49	99
20980	24	21000,0	20955	21005	-1	49
21080	124	21100,100	21055	21105	99	149
21280	324	21300,300	21255	21305	299	349
21380	424	21400,400	21355	21405	399	449
21480	524	21500,500	21455	21505	499	549
21130	174	21150,150	21105	21155	149	199
21180	224	21200,200	21155	21205	199	249
21230	274	21250,250	21205	21255	249	299
21330	374	21350,350	21305	21355	349	399
21430	474	21450,450	21405	21455	449	499
21530	574	21550,550	21505	21555	549	599
21030	74	21050,50	21005	21055	49	99
21580	624	21600,600	21555	21605	599	649
21080	74	21100,50	21055	21105	49	99
21130	124	21150,100	21105	21155	99	149
21180	174	21200,150	21155	21205	149	199
21230	224	21250,200	21205	21255	199	249
21280	274	21300,250	21255	21305	249	299
21330	324	21350,300	21305	21355	299	349
21380	374	21400,350	21355	21405	349	399
21430	424	21450,400	21405	21455	399	449
21480	474	21500,450	21455	21505	449	499
21530	524	21550,500	21505	21555	499	549
21580	574	21600,550	21555	21605	549	599
21030	24	21050,0	21005	21055	-1	49
21180	124	21200,100	21155	21205	99	149
21280	224	21300,200	21255	21305	199	249
21380	324	21400,300	21355	21405	299	349
21480	424	21500,400	21455	21505	399	449
21580	524	21600,500	21555	21605	499	549
21130	74	21150,50	21105	21155	49	99
21230	174	21250,150	21205	21255	149	199
21330	274	21350,250	21305	21355	249	299
21430	374	21450,350	21405	21455	349	399
21530	474	21550,450	21505	21555	449	499
21080	24	21100,0	21055	21105	-1	49
21130	24	21150,0	21105	21155	-1	49
21180	24	21200,0	21155	21205	-1	49
21180	74	21200,50	21155	21205	49	99
21230	74	21250,50	21205	21255	49	99
21230	124	21250,100	21205	21255	99	149
21280	124	21300,100	21255	21305	99	149
21280	174	21300,150	21255	21305	149	199
21330	174	21350,150	21305	21355	149	199
21330	224	21350,200	21305	21355	199	249
21380	224	21400,200	21355	21405	199	249
21380	274	21400,250	21355	21405	249	299
21430	324	21450,300	21405	21455	299	349
21480	324	21500,300	21455	21505	299	349
21480	374	21500,350	21455	21505	349	399
21530	424	21550,400	21505	21555	399	449
21580	474	21600,450	21555	21605	449	499
21430	274	21450,250	21405	21455	249	299
21530	374	21550,350	21505	21555	349	399
21580	424	21600,400	21555	21605	399	449
21630	474	21650,450	21605	21655	449	499
21630	524	21650,500	21605	21655	499	549
21680	524	21700,500	21655	21705	499	549
21230	24	21250,0	21205	21255	-1	49
21280	74	21300,50	21255	21305	49	99
21330	124	21350,100	21305	21355	99	149
21380	174	21400,150	21355	21405	149	199
21430	224	21450,200	21405	21455	199	249
21480	274	21500,250	21455	21505	249	299
21530	324	21550,300	21505	21555	299	349
21580	374	21600,350	21555	21605	349	399
21630	424	21650,400	21605	21655	399	449
21680	474	21700,450	21655	21705	449	499
21280	24	21300,0	21255	21305	-1	49
21380	124	21400,100	21355	21405	99	149
21480	224	21500,200	21455	21505	199	249
21580	324	21600,300	21555	21605	299	349
21680	424	21700,400	21655	21705	399	449
21330	74	21350,50	21305	21355	49	99
21430	174	21450,150	21405	21455	149	199
21530	274	21550,250	21505	21555	249	299
21630	374	21650,350	21605	21655	349	399
21730	474	21750,450	21705	21755	449	499
21330	24	21350,0	21305	21355	-1	49
21380	74	21400,50	21355	21405	49	99
21430	124	21450,100	21405	21455	99	149
21480	174	21500,150	21455	21505	149	199
21530	224	21550,200	21505	21555	199	249
21580	274	21600,250	21555	21605	249	299
21630	324	21650,300	21605	21655	299	349
21680	374	21700,350	21655	21705	349	399
21730	424	21750,400	21705	21755	399	449
21380	24	21400,0	21355	21405	-1	49
21480	124	21500,100	21455	21505	99	149
21580	224	21600,200	21555	21605	199	249
21680	324	21700,300	21655	21705	299	349
21430	74	21450,50	21405	21455	49	99
21530	174	21550,150	21505	21555	149	199
21630	274	21650,250	21605	21655	249	299
21730	374	21750,350	21705	21755	349	399
21780	424	21800,400	21755	21805	399	449
21430	24	21450,0	21405	21455	-1	49
21480	74	21500,50	21455	21505	49	99
21530	124	21550,100	21505	21555	99	149
21580	174	21600,150	21555	21605	149	199
21630	224	21650,200	21605	21655	199	249
21680	274	21700,250	21655	21705	249	299
21730	324	21750,300	21705	21755	299	349
21780	374	21800,350	21755	21805	349	399
21480	24	21500,0	21455	21505	-1	49
21580	124	21600,100	21555	21605	99	149
21680	224	21700,200	21655	21705	199	249
21780	324	21800,300	21755	21805	299	349
21530	74	21550,50	21505	21555	49	99
21630	174	21650,150	21605	21655	149	199
21730	274	21750,250	21705	21755	249	299
21830	374	21850,350	21805	21855	349	399
21530	24	21550,0	21505	21555	-1	49
21580	74	21600,50	21555	21605	49	99
21630	124	21650,100	21605	21655	99	149
21680	174	21700,150	21655	21705	149	199
21730	224	21750,200	21705	21755	199	249
21780	274	21800,250	21755	21805	249	299
21830	324	21850,300	21805	21855	299	349
21580	24	21600,0	21555	21605	-1	49
21680	124	21700,100	21655	21705	99	149
21780	224	21800,200	21755	21805	199	249
21630	74	21650,50	21605	21655	49	99
21730	174	21750,150	21705	21755	149	199
21830	274	21850,250	21805	21855	249	299
21880	324	21900,300	21855	21905	299	349
21630	24	21650,0	21605	21655	-1	49
21680	74	21700,50	21655	21705	49	99
21730	124	21750,100	21705	21755	99	149
21780	174	21800,150	21755	21805	149	199
21830	224	21850,200	21805	21855	199	249
21880	274	21900,250	21855	21905	249	299
21680	24	21700,0	21655	21705	-1	49
21780	124	21800,100	21755	21805	99	149
21880	224	21900,200	21855	21905	199	249
21730	74	21750,50	21705	21755	49	99
21830	174	21850,150	21805	21855	149	199
21930	274	21950,250	21905	21955	249	299
21730	24	21750,0	21705	21755	-1	49
21780	74	21800,50	21755	21805	49	99
21830	124	21850,100	21805	21855	99	149
21880	174	21900,150	21855	21905	149	199
21930	224	21950,200	21905	21955	199	249
21780	24	21800,0	21755	21805	-1	49
21880	124	21900,100	21855	21905	99	149
21830	74	21850,50	21805	21855	49	99
21930	174	21950,150	21905	21955	149	199
21980	224	22000,200	21955	22005	199	249
21830	24	21850,0	21805	21855	-1	49
21880	74	21900,50	21855	21905	49	99
21930	124	21950,100	21905	21955	99	149
21980	174	22000,150	21955	22005	149	199
21880	24	21900,0	21855	21905	-1	49
21980	124	22000,100	21955	22005	99	149
21930	74	21950,50	21905	21955	49	99
22030	174	22050,150	22005	22055	149	199
21930	24	21950,0	21905	21955	-1	49
21980	74	22000,50	21955	22005	49	99
22030	124	22050,100	22005	22055	99	149
21980	24	22000,0	21955	22005	-1	49
22030	74	22050,50	22005	22055	49	99
22080	124	22100,100	22055	22105	99	149
22030	24	22050,0	22005	22055	-1	49
22080	74	22100,50	22055	22105	49	99
22080	24	22100,0	22055	22105	-1	49
22130	74	22150,50	22105	22155	49	99
22130	24	22150,0	22105	22155	-1	49
22180	24	22200,0	22155	22205	-1	49
